Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
1426,5,13.6,20.8,9.4,6.6,11.5,10,37,8,10,19,17,51,45,1019.4,1019.6,7,2,16.7,19.3,1,0
547,12,16.2,23.7,12.2,3.2,2.5,6,65,3,13,17,22,90,86,999.3,998.9,6,8,19.6,15.1,1,1
2154,14,13.9,19.6,0,10.4,11.8,12,26,8,8,13,15,77,70,1021.2,1021.5,8,7,16.2,18,0,0
1455,10,18.8,23.4,9,2.2,12.4,12,35,15,12,20,24,70,63,1011,1010.3,2,5,21.5,22.9,1,0
2594,14,9.9,16.2,15,1.2,4.7,12,39,12,11,17,15,74,73,1025.6,1025.5,8,8,12.1,15.4,1,1
2117,17,18.7,27.5,3.4,8,8.4,13,94,12,13,13,54,87,29,997,997.5,7,6,20.6,20.5,1,0
2300,16,14.5,15.5,13.2,7.2,0.5,8,48,11,11,22,17,86,85,1026.3,1024.8,7,7,15.3,14.9,1,1
1858,19,18.3,21.9,0.6,8.6,0,5,50,5,5,24,20,53,86,1014.7,1012,7,8,20.7,18.1,0,1
1054,4,14.5,19.2,2.2,2.6,0,0,46,12,9,20,28,89,70,1027.6,1027.5,8,8,15.4,19.2,1,1
2798,9,3.6,19.6,0.2,4.6,12,13,33,15,12,15,22,67,46,1027.1,1027,3,2,12.6,18.4,0,0
2432,12,16.2,27.8,0,9.6,11,13,39,6,14,7,19,46,54,1009,1009.8,1,1,24,23.5,0,0
1057,19,14.7,18.8,36,3.6,0,6,35,1,3,15,11,96,95,1018.3,1014.6,8,8,15.2,17.6,1,1
1427,17,15.7,22.3,10.6,2.4,0,14,20,12,9,7,13,95,98,1020.7,1018.9,8,8,17.3,17.7,1,1
1694,6,5.9,12.8,7,2,2.7,11,48,12,8,26,28,93,68,1027.4,1027.9,8,7,8.7,12,1,1
1105,19,12.7,21.3,1,2,0.2,0,35,2,0,17,17,61,88,1013.5,1013.9,7,8,20.1,18.3,0,1
1039,18,22.6,29.8,1.2,2.8,8.9,1,41,0,1,17,26,75,70,1017.9,1014.7,5,6,26.7,28,1,1
643,13,6.3,19.3,0,1.8,9.6,0,30,0,1,11,7,71,51,1024.3,1021.9,3,1,14.7,18.4,0,0
467,14,7.9,22.5,0,3.8,9,0,41,1,0,11,17,77,43,1015.4,1011.4,3,1,14.4,21.8,0,1
519,17,14.9,21,3.4,4.2,6.3,15,26,7,9,9,13,79,61,1021.7,1018.1,5,3,18.6,20.4,1,0
2303,17,8,18.5,1.6,2.6,5.1,8,54,7,12,11,24,60,83,1028.2,1027.2,1,7,12.7,15.9,1,1
2769,6,8.4,14.5,0.4,2,1.3,9,28,11,10,11,19,90,64,1029.3,1027.6,7,7,11,13.9,0,0
9,2,8.4,22.8,16.2,5.4,7.7,0,31,8,2,7,6,82,32,1024.1,1020.7,7,1,13.3,21.7,1,0
2857,0,19.8,29.9,0,7.2,8.5,0,31,5,1,4,13,59,56,1016.1,1012.8,7,7,26.1,27.6,0,0
1229,4,12.3,22.2,0,2.6,7.6,9,19,7,10,4,9,63,64,1014.1,1011.7,1,6,20.9,20.5,0,1
2217,16,19.5,26.6,0,7.8,5.8,15,91,6,4,7,17,64,62,1013,1008.4,4,7,22.5,25.8,0,1
1017,9,2.6,14.3,0,2.2,2.6,0,33,3,0,22,13,80,71,1020.8,1013,7,8,9.4,11.7,0,1
1161,11,14.3,36.7,0,8.4,3.8,9,44,4,13,9,9,54,22,1006.5,1003,3,6,23,35.3,0,0
2892,18,25.3,32.5,1,9,11.1,1,43,2,1,28,30,57,59,1015.5,1012.6,3,6,29.4,30.8,0,0
1512,19,14.8,25.6,1.2,4.8,9,0,43,2,5,17,19,67,37,1010.4,1008.5,2,3,19.9,25,1,0
2584,16,15.3,24.4,0,4.8,3.9,3,31,14,4,11,17,63,55,1015.9,1012,3,7,20.4,22.5,0,0
2365,1,18.9,24.6,1,6.4,1.7,9,43,8,10,20,24,81,72,1019.9,1017.2,6,5,21.4,23,0,1
1320,14,6.9,18.9,0.6,2.6,6.5,6,48,3,6,19,28,95,59,1013.3,1010.2,6,7,10.3,18.6,0,0
1237,2,2.7,10.7,0.2,2.6,6.7,14,69,6,13,26,41,86,38,1009,1006.9,8,1,4.5,8.8,0,0
1046,21,10.3,20.5,0,5.8,1.8,1,37,1,1,22,19,61,75,1029.3,1027.1,7,8,19.1,17.4,0,1
1013,7,4,19.3,0,2.2,11,3,26,3,6,13,9,66,34,1028.5,1024.2,0,1,10.6,19.3,0,0
1059,22,8.5,16.3,0,4.4,2.3,12,80,12,12,41,50,68,40,1008.5,1010,3,5,10.7,13.9,0,0
2503,1,23.9,31.1,0,10.2,8.3,1,30,9,4,11,17,68,61,1009.4,1006.9,5,3,28.7,30.2,0,1
1006,9,7,11.9,0,3.2,1.2,3,52,3,7,22,17,73,91,1010.6,1008.3,7,8,9.7,9.4,0,1
2138,22,20.1,39.7,0,11,13.7,12,57,14,15,22,26,17,10,1012.3,1009.2,0,3,29,37.1,0,0
1781,14,12.2,26,0,7.4,0.3,7,44,6,0,28,11,42,79,1006.4,1005.5,8,7,25.7,20.5,0,1
2981,1,21.4,30.3,21,2.4,8.7,9,37,10,2,17,26,71,61,1013.9,1010.3,2,6,26.3,28.5,1,0
2285,14,9.6,16.2,2.2,1.2,0.9,14,57,14,3,26,19,87,96,1016.1,1012.3,8,8,15.6,16,1,1
2414,9,16.6,26,0,9,8.2,6,83,3,13,28,50,29,54,1005,1003.6,7,5,22.7,20.6,0,0
529,3,7.5,22.8,0,4.2,10.7,2,30,9,2,9,17,54,22,1026,1023.5,0,1,14.8,21.9,0,0
2148,8,14.8,36.7,0,15.4,13.5,13,39,1,13,15,20,25,7,1007.5,1004.7,0,0,26.2,35.5,0,0
3338,17,15.6,29.4,0,7,9.6,14,91,14,3,13,24,71,41,1015.3,1006.7,1,4,20.3,28,0,1
3034,12,8.3,17.3,0,1.8,3.2,3,22,5,6,9,9,66,58,1028.3,1025.8,7,5,10.5,16.5,0,1
1896,15,15,21.4,0,8.2,8.1,7,65,15,13,20,30,51,61,1012.5,1014.1,7,6,19.9,19.1,0,0
1918,1,21.7,29.1,0,4,5.1,10,37,11,0,19,22,71,64,1017.1,1013.3,6,3,24.6,27.3,0,0
384,5,11.5,19.5,0,5.6,0,8,41,15,8,13,20,72,85,1007.6,1008.1,7,8,15.6,15.7,0,1
2517,20,16.7,17.7,0.6,4,0,8,30,11,8,7,13,100,90,1010.2,1010.4,8,8,16.9,16.5,0,1
1334,22,13.9,21,0,5.4,2.4,13,57,5,6,22,30,46,55,1010.5,1005.8,7,7,16.6,16.6,0,1
1027,5,10.9,15.5,0,2.2,2,3,35,7,11,13,19,55,56,1015.1,1015.7,8,7,13.7,14.1,0,0
2142,16,18.8,24.2,0,11.4,10.2,1,43,0,1,9,24,47,49,1015.3,1011.7,5,1,22.1,23.4,0,0
2544,18,22.9,31.8,9,9,8.3,10,54,9,1,9,24,68,60,1011.4,1009.9,6,5,28,30.8,1,0
1871,16,17,18.6,27.4,6.6,0,8,48,8,8,22,20,88,79,1020.9,1021.7,7,8,17,18,1,1
1280,4,2.7,19.3,0,1.8,9.4,1,19,7,4,7,9,59,46,1019,1017.4,0,0,13.7,18.5,0,0
2217,9,12.9,21.3,1.8,5.6,1.6,14,63,6,14,20,28,93,81,1002.3,1001.4,7,8,14.8,15.9,1,1
1995,12,13.6,22.5,0.8,3.4,6.8,14,43,7,7,7,19,80,65,1015.1,1013.6,7,6,17.9,21.5,0,1
653,1,21.6,28.9,0.6,6.2,6.7,10,35,10,2,17,20,65,50,1016.1,1012,6,2,24.3,27.2,0,0
1478,22,24.4,32.2,0,15.3,8.2,14,48,14,6,22,26,42,56,1007.3,1004.6,8,8,29.5,28.1,0,1
1686,8,-1.1,16.6,0,2.8,10.2,12,26,14,12,7,17,66,30,1024,1019.9,0,1,7.2,16.2,0,0
2384,10,15.3,21,4.2,3.2,9.5,7,35,6,14,11,19,76,76,1016.4,1014.2,1,1,19,19.8,1,0
1233,7,4,20,0,2.2,8.5,11,26,3,14,9,9,83,39,1019.9,1016,4,1,10,19.7,0,0
1693,1,19.2,26.5,0.2,6.2,6.7,9,33,10,2,13,20,79,51,1019.7,1016.2,8,5,20.5,25.2,0,0
1321,10,12.6,16.9,0.8,4.2,8.7,10,52,10,8,30,20,69,64,1019.1,1018.6,3,5,15.4,15.7,0,1
1978,6,12.7,15.7,7.4,4.4,7.4,3,59,3,6,39,35,70,71,1003.5,1002.5,4,7,13.8,13.9,1,1
1270,2,3.7,14.2,0,2,6.1,2,46,8,2,17,17,63,56,1027.7,1024.8,2,8,8.8,12.8,0,0
2479,17,19.1,31.2,5.2,8.6,10.7,10,69,7,4,22,39,71,48,1011.7,1008.5,6,2,23.3,29.9,1,0
1134,14,7.9,19.2,0,5.4,11.3,15,31,4,13,11,20,86,55,1014.1,1015.8,2,5,15.8,18.5,0,0
1458,14,17.1,22.7,9.4,4,6.4,14,46,5,13,26,20,87,95,1003.6,1001.3,7,7,20.4,20.3,1,1
3127,5,11.5,14.3,9.4,3,1.4,11,37,15,11,11,11,81,67,1016.4,1016.8,8,7,12,13.8,1,1
2349,17,9.3,20.5,0,2.8,2.6,6,41,7,3,13,20,80,53,1023,1019.4,7,7,11.4,19.6,0,1
850,22,20.6,36,0,11,10,3,39,2,4,9,19,63,18,1019.5,1016.8,2,2,23.5,34.9,0,0
1175,7,12.5,27.2,0,6.6,12.8,8,35,10,10,19,19,76,41,1021.8,1018.7,1,0,15.7,25.6,0,0
747,15,10.5,25.1,0,6.8,5.3,9,35,7,10,11,20,75,48,1012.8,1011,7,5,16.7,23.6,0,1
271,12,1.8,22.5,0,3.8,10.4,6,39,5,14,13,17,44,11,1029.5,1025.8,0,3,13.2,22.1,0,0
1104,12,17.9,36.5,0,13.4,12.9,12,37,4,15,15,15,18,10,1014.9,1010.7,1,2,29,35.4,0,0
1147,7,21,26.3,4.2,2.2,0.8,2,26,0,9,9,7,95,95,1008.2,1004.7,8,8,21.7,22,1,1
1874,1,21.9,28.6,5,3,6.5,10,39,8,8,17,19,90,69,1014.5,1011.1,7,6,23.6,27.5,1,1
652,7,11.6,21.5,0,6.8,10.2,13,43,14,13,19,22,37,30,1012.3,1010.5,3,1,17.3,20.8,0,0
2201,13,17.1,34.9,0,12.2,12.1,0,59,1,11,28,11,33,16,1018.4,1014.5,0,0,24.1,34.1,0,0
502,9,7.6,16.1,2.4,2.6,3.2,12,50,15,11,15,26,71,56,1028.7,1028,7,7,12.1,14.2,1,0
1578,10,17.6,23.1,0.4,4.8,7.4,0,41,2,0,19,30,74,74,1023.3,1020.7,7,2,20,21.6,0,1
1997,15,4.6,15.6,0.4,2.8,6.1,13,37,7,12,9,7,79,49,1011.7,1008.3,4,4,9,14.3,0,1
1425,22,17.1,37.4,0,13.2,12.1,15,65,4,6,26,9,16,8,1013.4,1011,6,7,28.9,36.6,0,1
1315,15,-1.5,16.1,0.2,0.8,8.7,14,30,7,7,7,15,96,46,1026.6,1022.7,2,0,2.6,15.9,0,0
1952,15,-0.1,12.3,0.2,1,7.1,1,19,14,0,7,13,98,71,1033.4,1031.4,8,3,2.7,11.4,0,1
1339,14,6.6,16.9,0,1.2,9.9,14,24,3,13,11,11,90,81,1034.3,1033.7,2,7,11.5,15.8,0,0
2323,14,7.7,11.7,14.2,1.6,9,12,61,12,12,26,19,85,73,1006.1,1009.8,8,8,8.8,9.8,1,1
632,10,14.7,19.5,0,5,10.1,15,39,13,14,22,22,72,71,1015.9,1013.2,6,4,17.4,18.8,0,0
2666,1,20,26.2,0,7,7.3,9,48,10,9,20,31,56,52,1020.9,1017.7,6,6,21.8,25.7,0,1
2415,6,11.5,22,0,9.4,11.4,3,56,14,6,17,31,54,35,1014.5,1011.3,3,1,15.6,21.1,0,0
1826,18,25.3,32.7,0.8,6.8,10.3,0,54,2,0,22,39,68,58,1007.2,1004,7,5,30.3,31.4,0,1
2564,19,16.7,30.2,0,8,11.5,1,50,3,1,9,22,63,38,1014.1,1010.4,3,6,21,29.2,0,0
1072,1,21.4,30.4,0,6.8,6.2,2,39,10,9,22,28,63,51,1012.9,1009.9,7,7,27.5,29.4,0,0
1054,1,23,29.9,5.2,7.4,5.8,9,39,10,9,19,24,78,64,1014.1,1011.4,6,7,27.1,28.7,1,1
1469,18,22.7,29,0.4,4.4,1.6,11,37,13,7,7,7,73,60,1007.4,1006.4,8,7,25.5,27.5,0,0
1978,20,13.5,15.8,5,4.4,7.4,6,57,3,3,20,31,76,72,1004.2,1002.8,4,7,14.1,14.3,1,1
422,5,15.1,21.5,0,8.6,9.9,15,61,12,8,28,28,48,40,1017.3,1019,6,6,17.7,19.6,0,0
3311,16,22.2,27.4,0,7.2,6.2,0,56,5,0,7,19,68,63,1011.1,1012.4,6,6,23.7,27,0,0
1942,8,13.2,17.2,15.6,4,5.4,6,30,7,14,17,17,86,65,1012.8,1010.5,3,7,14.6,16.4,1,0
1832,15,15.6,23.3,0.2,6.4,3.4,0,31,8,0,6,13,66,44,1015.8,1012.6,8,8,17.4,22.5,0,1
3008,5,14.5,21.7,0,4,8.9,3,48,3,3,22,22,72,55,1020.5,1016.1,1,2,16.6,21.5,0,0
2792,18,19.9,29.2,0.2,8.2,10,1,54,2,1,30,35,52,54,1021.6,1017.7,6,1,25.7,26.8,0,0
1291,20,8.4,14.2,1.4,1.2,5,3,56,3,6,22,20,78,54,1007.3,1003.3,4,7,10.7,13.7,1,0
2516,7,23.9,40.2,0,16,7.5,12,63,8,8,19,22,44,79,1009.9,1006.2,5,6,29.4,26.8,0,1
553,15,2.9,16,0,2.2,5.2,13,33,14,13,11,19,88,69,1021.8,1020,2,7,9.2,13.8,0,0
1268,17,11.6,15.7,5.6,0.2,6.1,8,63,11,11,37,35,85,91,1024.2,1024.6,3,7,13.2,13,1,1
2820,21,16.1,19.9,11.4,14.6,3.6,8,41,11,0,22,15,83,79,1019.9,1019.6,8,8,17.7,18.5,1,1
1403,12,13.7,23.2,0,5.4,7.1,5,37,0,2,19,13,62,49,1017.2,1013.6,6,7,18,22.5,0,1
2249,17,14.7,20.8,15.2,3.2,9,8,48,11,8,24,35,70,68,1019.8,1017.4,5,3,18.2,20.4,1,0
2946,10,20.5,26.8,0.6,6.4,6.5,0,52,0,1,26,31,73,78,1021.3,1019.2,6,7,25.3,24.4,0,1
1020,17,11.1,21,0,8,8.4,13,44,13,9,24,20,48,47,1018.9,1017.3,1,6,15.7,17.8,0,0
1495,9,17.3,36.9,0,12,13.3,11,44,3,11,17,35,25,24,1013.8,1011.9,1,1,29.9,34.4,0,0
797,21,21.4,36.7,6.2,5.6,10.1,15,35,3,4,7,13,91,52,1010.3,1005.6,5,1,24.5,35.4,1,1
993,4,14.4,19.1,6,3.4,0.2,3,43,3,5,20,20,75,91,1020.7,1017.4,8,8,17.6,17.1,1,1
2835,0,22,29.9,0,3.8,11.6,4,31,1,4,7,13,59,59,1014.6,1010.7,3,1,27.5,28.4,0,0
3221,7,18.4,39.7,0,8.2,8.3,7,50,6,7,19,24,24,12,1011.2,1007,6,1,29.8,38.7,0,0
903,20,7.4,14.3,0.8,2.8,4,8,31,13,12,11,19,84,62,1023.6,1023.2,4,7,9,13.6,0,1
2968,10,20.3,24,23.6,7.4,0.9,9,39,2,9,13,22,92,82,1017.2,1014.8,7,7,22.1,21.8,1,1
1128,18,25.1,29.9,7,5.4,0,4,39,0,2,24,17,93,78,1010.2,1007.6,8,8,25.7,28.8,1,1
3392,16,8.5,18.1,0,3.2,4.8,11,41,13,11,24,20,61,50,1032.7,1030.8,1,4,10.7,16.4,0,0
1595,5,8.4,13,2.8,0.6,0.2,15,48,13,13,28,20,75,84,1020.6,1019.1,7,8,11.1,12.1,1,1
1407,15,10.1,30.4,0.2,3.8,6.9,7,46,0,7,9,33,80,33,1011.3,1005.8,8,6,16,29.6,0,1
428,0,25,32.3,0,9.2,8.2,4,43,6,5,11,17,64,58,1014.5,1010.6,5,6,28.4,30.6,0,1
641,22,7.5,23.1,0,2.4,9.5,14,59,3,7,15,30,67,23,1011.1,1007.1,1,1,13.5,22.6,0,0
1350,18,19.5,27.5,0,8,11.1,0,52,2,0,28,31,44,52,1019.4,1016.5,1,1,24,25.5,0,0
623,10,15,18.4,0,4,3.6,2,44,9,9,20,22,83,85,1022.5,1020.6,8,7,15.7,17.1,0,0
2267,12,13.1,22.1,0,2.6,0.1,4,22,0,1,7,9,73,53,1019.1,1015.2,8,8,16,21.7,0,1
675,6,6.6,13.8,7.2,3,6,12,72,13,15,30,39,64,80,1002.5,1003,7,7,9.3,8.8,1,1
3022,16,9.8,14.8,0,5.6,2.1,13,39,6,13,9,13,63,70,1007.2,1006,6,6,12.9,14.3,0,1
774,4,20.3,25.8,0,3,1.9,11,43,11,11,31,24,79,81,1012,1012.3,7,7,24.5,24.5,0,1
2197,18,24.1,30.8,0.6,7.8,7.1,2,52,2,0,17,31,75,74,1011.5,1009.1,7,7,27.7,28.8,0,0
1246,18,17,26.3,0.4,5.4,2.6,2,43,10,9,19,13,65,66,1019.3,1016.1,6,6,22.6,24.7,0,1
530,4,14.8,21.9,4,3.8,8.9,12,31,12,8,15,15,74,53,1027.2,1025.3,5,4,17.4,21.3,1,1
906,10,15.9,21.2,15.4,4.8,7.9,13,56,13,13,20,33,90,56,1009.2,1006.9,6,1,16.3,20.5,1,1
640,12,12.7,17.6,3.6,2.4,3.2,12,46,13,13,17,19,77,67,1011.6,1010.2,7,8,15.3,16.4,1,1
2686,0,14.9,22.6,0,3.2,6.8,9,20,12,8,7,9,66,68,1030.6,1027.6,4,5,18.3,20.7,0,1
1586,15,6.4,17,0.8,3.6,4.2,15,52,14,6,13,24,80,84,1011.3,1011.3,1,8,12,10,0,1
1425,6,9.2,28.4,0,4.6,10.7,6,43,5,7,17,19,60,31,1015.5,1013,0,2,17.7,26.8,0,1
645,10,18.1,21.8,0,2.6,4.9,7,33,7,14,13,17,94,86,1023.1,1021.3,8,6,18.4,19.9,0,0
1365,10,14.3,19.3,2,4.4,5.7,13,57,13,14,19,28,65,62,1017.6,1014.1,1,7,17.8,17.7,1,1
1159,20,17.4,29.5,0,3.6,11.4,12,31,12,12,7,17,85,51,1009.9,1005.5,7,1,20.6,29,0,1
457,9,15,22,0,7,1.9,11,41,15,12,15,26,74,51,1015.4,1016.4,8,7,16.7,20.1,0,0
1474,13,18.2,32.6,0,9.2,13,0,83,2,2,26,31,47,22,1016.3,1012.9,1,3,23.5,31.9,0,1
1687,14,6.5,14.4,8.6,0.6,7,7,57,3,7,11,20,93,66,1014.3,1012.1,5,5,9.1,13,1,1
2007,13,10.2,18.8,4.6,2.8,6,12,48,6,13,9,24,79,53,1019.8,1019.2,5,5,14.8,17.4,1,0
419,8,21.2,35.9,0,10.4,13.1,1,43,1,0,19,15,47,19,1016.3,1012.3,1,3,25.4,34.3,0,0
2438,5,14,31.8,0,10.4,10.4,3,74,3,3,56,33,49,23,1019.6,1015.3,1,6,21.2,31,0,0
2339,5,8.3,13.1,0,1.6,0.4,3,57,3,3,26,30,64,62,1019.5,1013.7,7,7,10.3,12.4,0,1
1126,5,11.1,18.3,0,4.2,6.1,12,52,13,8,24,22,65,50,1010.3,1013.2,7,7,14.9,17.3,0,1
1609,14,4.2,17.7,0.2,2.4,4.4,3,48,3,3,13,19,78,49,1022.3,1018.9,5,5,7.7,16.7,0,1
1397,5,7.5,25.1,0,4.4,12.3,3,67,3,3,15,33,66,22,1031.2,1027.7,0,0,12.9,24.6,0,0
3279,16,22.5,30.9,5.4,5.2,11.8,5,54,6,4,17,20,72,55,1018.6,1013,3,1,25.7,29.7,1,0
2473,11,7.5,24.3,0,5.8,12.8,9,41,0,8,11,15,59,31,1023.5,1020.5,6,2,15,23.5,0,0
1116,19,10.7,24,0,8,13.6,13,35,13,14,7,24,54,35,1009.6,1005.1,0,1,16.3,23.3,0,0
899,14,7.9,17.2,6.4,0.6,1.6,14,39,7,14,13,22,91,79,1021.9,1019.8,7,8,13,15.7,1,0
3086,6,8.7,16.1,0.2,1.4,9.1,3,70,3,3,17,22,84,55,1017.2,1014.7,3,2,10.9,15.2,0,1
1384,11,11.7,14.9,13,1.4,0,4,26,4,3,9,9,96,88,1013.3,1011,8,7,12.1,14.7,1,1
3015,0,14.9,26.6,0,4.8,8.6,0,26,11,9,6,11,59,57,1025.7,1022.1,2,7,21.3,24.4,0,0
1419,13,10.5,21.8,1.6,5.2,10.6,15,37,5,13,9,19,55,39,1017.8,1017.3,3,4,18.3,20.9,1,0
2989,10,18.3,23.7,7.4,3.4,6.6,2,56,2,2,17,20,83,73,1016.4,1015.8,5,4,21.9,22.8,1,1
2470,9,7.1,25.8,0,7.8,11.1,14,39,3,14,9,22,77,39,1013.1,1011.5,3,6,16.7,25.1,0,0
930,14,4.8,13.1,1.8,0.8,4.2,6,54,3,6,17,24,91,78,1019.9,1013.9,3,8,7.1,12.1,1,1
2973,13,16.8,24.6,0,5.8,2.6,2,52,1,2,15,17,65,55,1020,1018,8,6,18.5,23.6,0,1
1684,17,7.8,13.9,2.8,3,6.3,11,54,15,11,24,33,62,63,1025.8,1023,6,6,10.3,13.5,1,0
621,1,19.2,26.8,6.2,6.4,7.3,9,43,10,10,20,22,82,57,1018.1,1015.5,4,2,21.4,25.3,1,0
1337,9,10.6,16.4,2.6,0.4,2,12,37,8,8,19,24,88,85,1025.6,1026,7,7,14.2,15.3,1,0
998,11,8,10.6,13,2,2.6,14,65,13,13,33,24,93,81,1011.7,1014.3,8,7,8.1,10.1,1,1
582,18,13.9,26.1,0,5.4,9.5,1,28,14,1,6,19,78,64,1017.7,1013.4,1,1,21.9,25,0,0
2837,12,14.9,25.9,0,10.4,13.2,12,39,10,11,9,22,56,50,1017.4,1014,1,1,20.2,24.1,0,0
804,10,19.8,26.4,0,9.6,10,0,54,2,10,20,22,73,73,1008.8,1007,5,5,23.5,24.4,0,1
1702,14,8.2,12.1,2.4,2.6,2.9,11,44,8,8,19,15,52,60,1019.1,1020,5,8,10,11,1,0
1819,12,22.2,28.1,0,10.2,0.4,0,37,0,1,13,15,61,59,1011.9,1010,7,8,25,26.8,0,1
2107,18,24.3,30.8,0.2,7.2,0.9,3,30,5,1,11,9,69,65,1005.3,1003,7,8,29.2,30,0,0
1253,10,18.5,21.8,0,4.4,8.5,14,43,14,12,19,17,75,66,1009.8,1009.8,2,2,19.8,20.5,0,1
1185,12,21.4,33.8,0,8.6,12.8,11,33,0,13,11,9,54,41,1007.6,1004.4,1,2,26.5,31.8,0,0
674,15,4.5,21.3,1.8,2.8,4.2,7,59,6,7,26,24,42,54,1002.7,999.4,2,7,20,16.2,1,1
1539,0,18.3,29,0,7,9.6,0,20,11,1,4,9,63,62,1011.5,1007.8,4,4,24.2,26.6,0,0
886,1,24.5,28.3,11.2,2.4,0.3,10,28,10,2,15,19,85,80,1015.5,1011.9,7,8,26.5,27.8,1,0
2853,19,13.7,27.1,0,10.8,12.1,15,63,13,13,26,39,34,17,1009,1006.8,6,6,21.3,25.8,0,0
2744,16,15.1,17.4,4.2,1.8,0.6,0,59,8,10,17,9,90,95,1018.4,1015,8,7,16.3,16.4,1,1
912,10,17,21.3,0,4.6,7.8,15,26,15,13,11,13,63,65,1020,1018.5,6,6,20,20.2,0,0
1589,0,13.9,20.4,0.2,4,0.1,10,19,12,15,6,6,83,79,1021.8,1019,8,8,16.2,19.6,0,1
3263,17,24.6,38.5,0,12,2.6,8,70,7,15,20,15,31,34,1006.9,1008.1,6,7,34.3,36.3,0,1
2405,9,0.6,15.3,0.6,1.8,7.2,12,26,11,11,7,17,67,61,1027.2,1025.3,4,7,11.8,12.9,0,0
2388,5,9.1,16.4,10.4,2.2,9.2,11,54,15,8,24,37,73,49,1017.9,1019.7,6,6,11.6,13.9,1,0
2139,7,15.7,32.7,0,13.8,13.6,10,28,10,12,17,9,48,13,1013.5,1009.9,1,0,18.9,29.7,0,0
439,6,18.7,28.8,0,6.6,2.7,8,37,15,8,7,26,81,55,1012.4,1010.3,8,7,20.8,27.1,0,0
1310,9,1.5,10.3,0,2.2,0.4,3,46,4,5,9,19,91,83,1022.9,1019.6,8,8,6.9,8.9,0,1
1933,1,19.9,26.6,0.4,4.4,8.1,9,59,10,10,30,28,66,67,1018.2,1015.9,5,7,23,23.8,0,1
1643,7,3.4,19.1,0,2.6,8.5,6,50,3,3,15,28,83,30,1019.7,1013,1,1,8.2,18.7,0,0
3077,13,6.2,15.6,3.6,2,9.4,12,35,10,8,15,15,61,40,1023.5,1022.9,1,1,11.4,15,1,0
1525,10,23.4,27,4.6,3.6,5.8,6,26,6,3,13,7,90,81,1018.5,1017.5,5,7,24.6,24.1,1,1
1450,8,17.5,28,13.8,2,8.9,4,28,5,13,20,4,86,56,1008.7,1005,6,5,19.9,25.5,1,0
2462,16,18.9,24.1,0,12.8,2.3,9,39,8,10,7,24,60,50,1009.9,1010,8,8,20.1,22.6,0,1
2834,16,19,22.4,0,6.2,2.7,5,33,0,1,17,17,59,58,1019.7,1016.7,7,8,19.8,20.8,0,0
2251,20,11.3,18,0,3.2,2.6,15,57,12,11,7,24,72,47,1014.9,1016.8,7,4,16.2,16.6,0,1
1324,12,4.7,20.3,0,3,9.7,4,41,4,4,19,15,51,34,1018.1,1014.1,1,2,12.4,20,0,1
1244,22,11.3,24.4,0,3,0.8,5,41,5,3,26,26,51,77,1026,1022.2,4,0,15.8,23.7,0,0
2796,1,18.6,29.5,0,9.8,10.7,9,50,10,2,24,31,58,49,1019.8,1015.8,5,3,26,27.9,0,1
939,21,5.8,15,0,1.4,0,14,35,15,3,6,11,98,96,1017.9,1014.5,7,7,9.5,13.1,0,1
687,10,14.8,20.3,0,8,5.4,5,70,5,5,28,35,65,76,1016.1,1011.1,3,8,18.6,18.6,0,1
2673,7,6.5,19.2,0,3,4.7,2,17,1,9,7,9,78,50,1025.8,1022.6,6,6,11.3,18.4,0,1
2142,7,12.2,32.6,0,10,13.7,11,31,2,11,15,13,42,12,1015.9,1013.2,4,2,18.6,29.7,0,0
1046,8,12.1,21.8,0,4,0.4,0,31,0,0,22,19,63,51,1025.9,1021.4,7,6,16.2,20.7,0,0
692,13,8.9,20.7,0,4.2,8.5,15,41,8,15,20,28,61,46,1025.8,1022.8,7,1,15.3,19.5,0,0
944,7,7.9,15.8,0,1,3.3,9,24,1,9,9,15,84,48,1035.8,1033.1,7,7,9.9,15.4,0,0
1769,14,15.1,21.4,0,6.8,0.2,3,39,3,6,19,15,35,46,1013.6,1012,4,6,17.5,19.9,0,1
2717,8,-0.1,14.4,0.2,3,9.8,11,35,8,12,9,20,79,44,1033.8,1030.3,0,0,6.3,13.8,0,0
2794,14,9.1,14,0.2,1.8,7.3,9,24,2,2,11,11,65,59,1026.5,1025,8,8,10.7,13.5,0,0
966,9,6.5,12.8,7.2,2.4,4,15,69,6,15,20,35,91,71,1002.7,1005.9,8,3,9.5,11.7,1,1
2793,1,20.7,26.7,8.2,7.2,2.2,9,37,10,10,17,19,85,71,1021.3,1017.5,8,7,22.8,24.5,1,1
1418,18,22,30.1,0,9.2,12.4,1,46,0,1,26,35,57,57,1015.9,1012.7,2,2,27.8,28.6,0,0
1929,20,11.7,19.1,12.6,2.6,3.7,5,39,5,5,11,7,88,74,1022.8,1019.3,3,7,16,18.2,1,1
1423,0,20.5,28.5,0,7.6,11,4,30,3,4,6,11,56,55,1017.7,1013.7,6,7,25.8,26.8,0,0
